id,edit_history_tweet_ids,created_at,text,author_id
1881042009357738050,1881042009357738050,2025-01-19T18:12:17.000Z,"@TsamaraDKI kebanyakan teori. emangnya anak² tsb tdk diberi makan ""...makanan sehat, seimbang, dan bergizi."" sama orangtuanya? kalau itu terjadi maka semua anak Indonesia akan mengalami malnutrisi. MBG itu, brp jml kalori, gizi dan nutrisi yg disajikan per porsi/anak/hr?",1594845221728440320
1881041488756498578,1881041488756498578,2025-01-19T18:10:13.000Z,Tidak ada makan siang gratis... https://t.co/jRQM65ZRzb,1319838372
1881041130869211232,1881041130869211232,2025-01-19T18:08:48.000Z,"Cegah Keracunan Berulang, Perkuat Pengawasan Kualitas Program MBG https://t.co/O1NwwlgBqx",823779030767833088
1881041097251836385,1881041097251836385,2025-01-19T18:08:40.000Z,"@kegblgnunfaedh No debat, mbg ini merupakan proker asbun.",1830298600787836928
1881040848697336222,1881040848697336222,2025-01-19T18:07:41.000Z,@gilbhas Pada bingung gak program flagship prabowo gibran a.k.a program MBG nasional ini gak ada kepala penanggung jawabnya loh. Aneh kan. Gak ada. Coba gugel😂,1428896083451596802
1881040711992381843,1881040711992381843,2025-01-19T18:07:08.000Z,"@filputdha @gamilaarief @corbuzier Gua lebih bingung segininya lu balesin komen gua dah. Gua di komentar pertama nge-highlight si Deddy yang MEMBANDINGKAN makan siang gratis sama nasi box anaknya yaitu si Azka, yang notabene itu ANAK ARTIS. IMO itu gak apple to apple. Gak layak = gak sesuai, kalau si anak itu—",1432640974870564870
1881040453417742511,1881040453417742511,2025-01-19T18:06:06.000Z,"keponakanku about makan siang ""gratis"" (anggaran infrastruktur dipangkas) https://t.co/UjOls8pFgo",1501017661152821249
1881040038202646578,1881040038202646578,2025-01-19T18:04:27.000Z,pls siapapun ayok debatin soal program MBG ini pls pls pls ayokk (gw req jdi speaker 1 tim oposisi) https://t.co/L6e0oBT90w,1674938149754261504
1881039544260460883,1881039544260460883,2025-01-19T18:02:30.000Z,"Rp71 Triliun Program MBG Habis Juni 2025, Perlu Evaluasi Secara Reguler https://t.co/0nkul3mTw1",823779030767833088
1881039103548076183,1881039103548076183,2025-01-19T18:00:44.000Z,"lets start the debatte, so, dewan ini menyesalkan komentar keras Deddy Corbuzier terhadap siswa yang komplain MBG, untuk memulai perdebatan saya panggilkan pembicara pertama tim pemerintah, waktu bicara anda 7 mnt 20 detik dimulai dari saat anda mulai berbicara... https://t.co/uVMz6L2v6p",1674938149754261504
